group	fill	clickSelects
1	#FFFFFF	399
2	#FFFFFF	399
3	#FFFFFF	399
5	#FFFFFF	3143
6	#FFFFFF	399
7	#FFFFFF	399
8	#FFFFFF	10
9	#FFFFFF	10
10	#FFFFFF	10
11	#FFFFFF	10
12	#FFFFFF	218
13	#FFFFFF	10
14	#FFFFFF	1612
15	#FFFFFF	10
16	#FFFFFF	10
17	#FFFFFF	10
18	#FFFFFF	218
19	#FFFFFF	10
20	#FFFFFF	10
21	#FFFFFF	10
22	#FFFFFF	10
23	#FFFFFF	10
24	#FFFFFF	10
25	#FFFFFF	1612
26	#FFFFFF	10
27	#FFFFFF	21
28	#FFFFFF	21
29	#FFFFFF	33
30	#FFFFFF	21
31	#FFFFFF	33
32	#FFFFFF	33
33	#FFFFFF	21
34	#FFFFFF	33
35	#FFFFFF	33
36	#FFFFFF	399
38	#FFFFFF	33
39	#FFFFFF	33
40	#FFFFFF	1559
41	#FFFFFF	1559
42	#FFFFFF	1559
43	#FFFFFF	1559
44	#FFFFFF	33
45	#FFFFFF	33
46	#FFFFFF	1503
47	#FFFFFF	1503
48	#FFFFFF	399
49	#FFFFFF	399
50	#FFFFFF	399
52	#FFFFFF	399
53	#FFFFFF	399
54	#FFFFFF	3143
55	#FFFFFF	399
56	#FFFFFF	3143
57	#FFFFFF	399
58	#FFFFFF	399
59	#FFFFFF	10
60	#FFFFFF	10
61	#FFFFFF	10
62	#FFFFFF	218
63	#FFFFFF	218
64	#FFFFFF	1612
65	#FFFFFF	218
66	#FFFFFF	10
67	#FFFFFF	218
68	#FFFFFF	218
69	#FFFFFF	10
70	#FFFFFF	511
71	#FFFFFF	10
72	#FFFFFF	10
73	#FFFFFF	10
74	#FFFFFF	10
75	#FFFFFF	1612
76	#FFFFFF	10
77	#FFFFFF	10
78	#FFFFFF	21
79	#FFFFFF	21
80	#FFFFFF	33
81	#FFFFFF	33
82	#FFFFFF	33
83	#FFFFFF	33
84	#FFFFFF	33
85	#FFFFFF	33
86	#FFFFFF	399
87	#FFFFFF	33
88	#FFFFFF	33
89	#FFFFFF	33
90	#FFFFFF	1559
91	#FFFFFF	1559
92	#FFFFFF	2019
93	#FFFFFF	2019
94	#FFFFFF	1559
95	#FFFFFF	33
97	#FFFFFF	399
98	#FFFFFF	399
99	#FFFFFF	399
100	#FFFFFF	399
101	#FFFFFF	399
102	#FFFFFF	399
103	#FFFFFF	399
104	#FFFFFF	399
105	#FFFFFF	399
106	#FFFFFF	399
107	#FFFFFF	399
108	#FFFFFF	399
109	#FFFFFF	399
110	#FFFFFF	10
111	#FFFFFF	10
113	#FFFFFF	218
114	#FFFFFF	218
115	#FFFFFF	1612
116	#FFFFFF	218
117	#FFFFFF	218
118	#FFFFFF	218
119	#FFFFFF	10
120	#FFFFFF	511
121	#FFFFFF	511
122	#FFFFFF	10
123	#FFFFFF	10
124	#FFFFFF	511
125	#FFFFFF	10
126	#FFFFFF	1612
127	#FFFFFF	10
128	#FFFFFF	21
129	#FFFFFF	21
130	#FFFFFF	33
131	#FFFFFF	33
132	#FFFFFF	33
133	#FFFFFF	33
134	#FFFFFF	33
135	#FFFFFF	33
136	#FFFFFF	33
137	#FFFFFF	399
138	#FFFFFF	33
139	#FFFFFF	33
140	#FFFFFF	33
141	#FFFFFF	1559
142	#FFFFFF	2019
143	#FFFFFF	2019
144	#FFFFFF	2019
145	#FFFFFF	1559
146	#FFFFFF	33
147	#FFFFFF	1612
148	#FFFFFF	399
149	#FFFFFF	399
150	#FFFFFF	399
151	#FFFFFF	399
153	#FFFFFF	1340
154	#FFFFFF	1340
155	#FFFFFF	336
156	#FFFFFF	336
157	#FFFFFF	336
158	#FFFFFF	336
159	#FFFFFF	336
160	#FFFFFF	336
161	#FFFFFF	336
