group	label	showSelected1
1	Cluster 6: 1910/3235 pixels shown, logFC -4.7 to 4.7, log10(p) 0.0 to 2.9	6
1	Cluster 21: 6/1129 pixels shown, logFC -4.2 to 4.4, log10(p) 0.0 to 2.3	21
1	Cluster 80: 19/14775 pixels shown, logFC -4.6 to 5.1, log10(p) 0.0 to 4.3	80
1	Cluster 105: 23/4784 pixels shown, logFC -5.1 to 4.6, log10(p) 0.0 to 3.9	105
1	Cluster 159: 5/1666 pixels shown, logFC -4.4 to 4.2, log10(p) 0.0 to 2.5	159
1	Cluster 260: 812/2340 pixels shown, logFC -4.6 to 4.7, log10(p) 0.0 to 2.9	260
1	Cluster 310: 182/269 pixels shown, logFC -4.7 to 4.7, log10(p) 0.0 to 2.9	310
1	Cluster 355: 17/156 pixels shown, logFC -4.2 to 2.7, log10(p) 0.0 to 2.0	355
1	Cluster 393: 53/163 pixels shown, logFC -3.8 to 4.4, log10(p) 0.0 to 2.3	393
1	Cluster 399: 652/1829 pixels shown, logFC -5.0 to 4.6, log10(p) 0.0 to 3.5	399
1	Cluster 483: 120/128 pixels shown, logFC -4.0 to 2.7, log10(p) 0.0 to 1.8	483
1	Cluster 547: 71/71 pixels shown, logFC -1.8 to 3.9, log10(p) 0.0 to 1.7	547
1	Cluster 555: 199/199 pixels shown, logFC -3.5 to 4.4, log10(p) 0.0 to 2.3	555
1	Cluster 640: 250/281 pixels shown, logFC -4.0 to 2.7, log10(p) 0.0 to 2.2	640
1	Cluster 711: 50/96 pixels shown, logFC -4.0 to 3.3, log10(p) 0.0 to 2.2	711
1	Cluster 744: 91/102 pixels shown, logFC -1.8 to 3.6, log10(p) 0.0 to 1.7	744
1	Cluster 796: 37/37 pixels shown, logFC -3.8 to 1.4, log10(p) 0.0 to 1.5	796
1	Cluster 830: 2/58 pixels shown, logFC -0.6 to 3.3, log10(p) 0.0 to 1.1	830
1	Cluster 1087: 25/80 pixels shown, logFC -2.6 to 4.2, log10(p) 0.0 to 2.0	1087
1	Cluster 1210: 7/23 pixels shown, logFC -1.8 to 3.3, log10(p) 0.4 to 1.1	1210
1	Cluster 1322: 19/21 pixels shown, logFC -3.1 to 0.5, log10(p) 0.2 to 1.2	1322
1	Cluster 1342: 29/29 pixels shown, logFC -0.4 to 3.6, log10(p) 0.0 to 1.4	1342
1	Cluster 1415: 17/17 pixels shown, logFC -3.8 to 0.1, log10(p) 0.0 to 1.5	1415
1	Cluster 1438: 6/27 pixels shown, logFC -1.8 to 3.3, log10(p) 0.0 to 1.1	1438
1	Cluster 1453: 48/48 pixels shown, logFC -3.1 to 3.6, log10(p) 0.0 to 1.4	1453
1	Cluster 1594: 20/20 pixels shown, logFC -1.8 to 3.3, log10(p) 0.0 to 1.1	1594
1	Cluster 1601: 77/102 pixels shown, logFC -3.8 to 2.1, log10(p) 0.0 to 2.2	1601
1	Cluster 2255: 40/40 pixels shown, logFC -2.6 to 4.2, log10(p) 0.0 to 2.0	2255
1	Cluster 2381: 19/19 pixels shown, logFC -3.1 to 0.1, log10(p) 0.0 to 1.0	2381
1	Cluster 2404: 8/35 pixels shown, logFC -3.1 to 0.1, log10(p) 0.0 to 1.0	2404
1	Cluster 2616: 11/11 pixels shown, logFC 0.1 to 3.6, log10(p) 0.0 to 1.4	2616
1	Cluster 2684: 43/43 pixels shown, logFC -3.1 to 1.0, log10(p) 0.0 to 1.4	2684
1	Cluster 2706: 7/7 pixels shown, logFC -3.5 to -1.5, log10(p) 0.4 to 1.3	2706
1	Cluster 2804: 9/9 pixels shown, logFC -3.1 to -1.0, log10(p) 0.4 to 1.2	2804
1	Cluster 3265: 9/11 pixels shown, logFC 2.0 to 3.3, log10(p) 0.5 to 1.1	3265
1	Cluster 3266: 17/17 pixels shown, logFC 0.9 to 3.3, log10(p) 0.2 to 1.1	3266
1	Cluster 3273: 63/63 pixels shown, logFC -0.5 to 3.6, log10(p) 0.0 to 1.4	3273
