group	label	showSelected1
1	Cluster 16: 342/18176 pixels shown, logFC -4.4 to 5.1, log10(p) 0.0 to 5.8	16
1	Cluster 25: 184/11172 pixels shown, logFC -4.6 to 5.0, log10(p) 0.0 to 4.3	25
1	Cluster 202: 2/20389 pixels shown, logFC -5.5 to 5.2, log10(p) 0.0 to 14.8	202
1	Cluster 340: 1603/2108 pixels shown, logFC -4.4 to 4.5, log10(p) 0.0 to 3.4	340
1	Cluster 361: 81/81 pixels shown, logFC -1.8 to 4.4, log10(p) 0.0 to 2.3	361
1	Cluster 543: 1837/9709 pixels shown, logFC -4.4 to 4.9, log10(p) 0.0 to 3.9	543
1	Cluster 644: 83/83 pixels shown, logFC -3.8 to 1.6, log10(p) 0.0 to 2.7	644
1	Cluster 860: 121/245 pixels shown, logFC -3.1 to 1.6, log10(p) 0.0 to 2.4	860
1	Cluster 1311: 103/803 pixels shown, logFC -4.0 to 1.8, log10(p) 0.0 to 3.0	1311
1	Cluster 1354: 170/171 pixels shown, logFC -4.6 to 1.6, log10(p) 0.0 to 2.6	1354
1	Cluster 1361: 224/445 pixels shown, logFC -4.2 to 2.7, log10(p) 0.0 to 2.8	1361
1	Cluster 1556: 30/65 pixels shown, logFC -4.2 to 0.6, log10(p) 0.0 to 2.0	1556
1	Cluster 1606: 89/89 pixels shown, logFC -3.1 to 2.1, log10(p) 0.0 to 2.2	1606
1	Cluster 2250: 11/11 pixels shown, logFC 0.8 to 3.6, log10(p) 0.2 to 1.4	2250
1	Cluster 2277: 11/11 pixels shown, logFC 0.9 to 3.6, log10(p) 0.2 to 1.4	2277
1	Cluster 2723: 35/123 pixels shown, logFC -4.4 to 2.1, log10(p) 0.0 to 3.0	2723
1	Cluster 2725: 65/86 pixels shown, logFC -2.9 to 1.1, log10(p) 0.0 to 2.2	2725
1	Cluster 3181: 3/10 pixels shown, logFC -3.5 to -0.1, log10(p) 0.0 to 1.3	3181
