xmin	xmax	ymin	ymax	showSelected1	row_in_group	na_group
4.55	5.45	-0.732639148999925	0	14500,0	4	3
-43.45	-42.55	-0.480185781706495	0	14550,0	6	4
-41.45	-40.55	-1.02779234399581	0	14550,0	8	5
-35.45	-34.55	-0.00674207805828152	0	14550,0	14	10
-17.45	-16.55	-0.651734212300547	0	14550,0	32	27
-8.45	-7.55	-0.569331036032662	0	14550,0	41	35
-5.45	-4.55	-0.785826653681924	0	14550,0	44	37
-4.45	-3.55	-0.349089819462132	0	14550,0	45	37
-3.45	-2.55	-2.22039104052738	0	14550,0	46	37
-2.45	-1.55	-0.245711289235149	0	14550,0	47	37
-43.45	-42.55	-0.480185781706495	0	14550,50	55	44
-41.45	-40.55	-1.02779234399581	0	14550,50	57	45
-35.45	-34.55	-0.00674207805828152	0	14550,50	63	50
-17.45	-16.55	-0.651734212300547	0	14550,50	81	67
-8.45	-7.55	-0.569331036032662	0	14550,50	90	75
-5.45	-4.55	-0.785826653681924	0	14550,50	93	77
-4.45	-3.55	-0.349089819462132	0	14550,50	94	77
-3.45	-2.55	-2.22039104052738	0	14550,50	95	77
-2.45	-1.55	-0.245711289235149	0	14550,50	96	77
-45.45	-44.55	-0.1498239568507	0	14600,50	103	83
-43.45	-42.55	-2.01138662072065	0	14600,50	105	84
-42.45	-41.55	-0.815791445052064	0	14600,50	106	84
-40.45	-39.55	-0.246460409019402	0	14600,50	108	85
-39.45	-38.55	-4.76440182785227	0	14600,50	109	85
-38.45	-37.55	-1.91849576747322	0	14600,50	110	85
-35.45	-34.55	-0.197018503258671	0	14600,50	113	87
-34.45	-33.55	-1.77915948760207	0	14600,50	114	87
-33.45	-32.55	-0.759607461233051	0	14600,50	115	87
-32.45	-31.55	-0.17529402951532	0	14600,50	116	87
-31.45	-30.55	-3.74784628062027	0	14600,50	117	87
-30.45	-29.55	-0.170050191025545	0	14600,50	118	87
-29.45	-28.55	-0.824031762678852	0	14600,50	119	87
-28.45	-27.55	-1.55292531275751	0	14600,50	120	87
-26.45	-25.55	-2.33650460708667	0	14600,50	122	88
-25.45	-24.55	-4.41681024795865	0	14600,50	123	88
-24.45	-23.55	-2.86238669563263	0	14600,50	124	88
-22.45	-21.55	-1.02404674507454	0	14600,50	126	89
-16.45	-15.55	-0.0217244737433516	0	14600,50	132	94
-7.45	-6.55	-0.0973855719529553	0	14600,50	141	102
1.55	2.45	-0.0786575773466177	0	14600,50	150	110
-45.45	-44.55	-0.1498239568507	0	14600,100	154	113
-43.45	-42.55	-2.01138662072065	0	14600,100	156	114
-42.45	-41.55	-0.815791445052064	0	14600,100	157	114
-40.45	-39.55	-0.246460409019402	0	14600,100	159	115
-39.45	-38.55	-4.76440182785227	0	14600,100	160	115
-38.45	-37.55	-1.91849576747322	0	14600,100	161	115
-35.45	-34.55	-0.197018503258671	0	14600,100	164	117
-34.45	-33.55	-1.77915948760207	0	14600,100	165	117
-33.45	-32.55	-0.759607461233051	0	14600,100	166	117
-32.45	-31.55	-0.17529402951532	0	14600,100	167	117
-31.45	-30.55	-3.74784628062027	0	14600,100	168	117
-30.45	-29.55	-0.170050191025545	0	14600,100	169	117
-29.45	-28.55	-0.824031762678852	0	14600,100	170	117
-28.45	-27.55	-1.55292531275751	0	14600,100	171	117
-26.45	-25.55	-2.33650460708667	0	14600,100	173	118
-25.45	-24.55	-4.41681024795865	0	14600,100	174	118
-24.45	-23.55	-2.86238669563263	0	14600,100	175	118
-22.45	-21.55	-1.02404674507454	0	14600,100	177	119
-16.45	-15.55	-0.0217244737433516	0	14600,100	183	124
-7.45	-6.55	-0.0973855719529553	0	14600,100	192	132
1.55	2.45	-0.0786575773466177	0	14600,100	201	140
-40.45	-39.55	-1.29073338826878	0	14650,100	209	147
-35.45	-34.55	-0.56034159862162	0	14650,100	214	151
-33.45	-32.55	-0.848003595774964	0	14650,100	216	152
-32.45	-31.55	-3.34332159712338	0	14650,100	217	152
-30.45	-29.55	-3.38677054461008	0	14650,100	219	153
-27.45	-26.55	-0.907184058730991	0	14650,100	222	155
-26.45	-25.55	-1.88928009588733	0	14650,100	223	155
-19.45	-18.55	-2.24061727470222	0	14650,100	230	161
-18.45	-17.55	-1.3678927260469	0	14650,100	231	161
-17.45	-16.55	-0.625515019851674	0	14650,100	232	161
-16.45	-15.55	-0.45771218817889	0	14650,100	233	161
-15.45	-14.55	-0.998576672409918	0	14650,100	234	161
-6.45	-5.55	-0.0217244737433516	0	14650,100	243	169
-3.45	-2.55	-0.294404075211626	0	14650,100	246	171
-2.45	-1.55	-0.206757060453967	0	14650,100	247	171
-1.45	-0.55	-2.87961645067046	0	14650,100	248	171
1.55	2.45	-0.435987714435538	0	14650,100	251	173
-40.45	-39.55	-1.29073338826878	0	14650,150	258	179
-35.45	-34.55	-0.56034159862162	0	14650,150	263	183
-33.45	-32.55	-0.848003595774964	0	14650,150	265	184
-32.45	-31.55	-3.34332159712338	0	14650,150	266	184
-30.45	-29.55	-3.38677054461008	0	14650,150	268	185
-27.45	-26.55	-0.907184058730991	0	14650,150	271	187
-26.45	-25.55	-1.88928009588733	0	14650,150	272	187
-19.45	-18.55	-2.24061727470222	0	14650,150	279	193
-18.45	-17.55	-1.3678927260469	0	14650,150	280	193
-17.45	-16.55	-0.625515019851674	0	14650,150	281	193
-16.45	-15.55	-0.45771218817889	0	14650,150	282	193
-15.45	-14.55	-0.998576672409918	0	14650,150	283	193
-6.45	-5.55	-0.0217244737433516	0	14650,150	292	201
-3.45	-2.55	-0.294404075211626	0	14650,150	295	203
-2.45	-1.55	-0.206757060453967	0	14650,150	296	203
-1.45	-0.55	-2.87961645067046	0	14650,150	297	203
1.55	2.45	-0.435987714435538	0	14650,150	300	205
-39.45	-38.55	-1.63083377031987	0	14700,150	309	213
-37.45	-36.55	-1.85856618473294	0	14700,150	311	214
-36.45	-35.55	-1.94920967862761	0	14700,150	312	214
-34.45	-33.55	-4.8235822908083	0	14700,150	314	215
-33.45	-32.55	-1.29223162783729	0	14700,150	315	215
-31.45	-30.55	-1.39635927784853	0	14700,150	317	216
-30.45	-29.55	-0.934901490748371	0	14700,150	318	216
-29.45	-28.55	-0.23747097160836	0	14700,150	319	216
-28.45	-27.55	-1.54543411491498	0	14700,150	320	216
-27.45	-26.55	-0.296651434564387	0	14700,150	321	216
-26.45	-25.55	-0.464454266237171	0	14700,150	322	216
-25.45	-24.55	-0.0494419057607311	0	14700,150	323	216
-24.45	-23.55	-4.6303093864709	0	14700,150	324	216
-23.45	-22.55	-0.471945464079706	0	14700,150	325	216
-8.45	-7.55	-0.942392688590906	0	14700,150	340	230
-6.45	-5.55	-1.88103977826054	0	14700,150	342	231
-39.45	-38.55	-1.63083377031987	0	14700,200	360	248
-37.45	-36.55	-1.85856618473294	0	14700,200	362	249
-36.45	-35.55	-1.94920967862761	0	14700,200	363	249
-34.45	-33.55	-4.8235822908083	0	14700,200	365	250
-33.45	-32.55	-1.29223162783729	0	14700,200	366	250
-31.45	-30.55	-1.39635927784853	0	14700,200	368	251
-30.45	-29.55	-0.934901490748371	0	14700,200	369	251
-29.45	-28.55	-0.23747097160836	0	14700,200	370	251
-28.45	-27.55	-1.54543411491498	0	14700,200	371	251
-27.45	-26.55	-0.296651434564387	0	14700,200	372	251
-26.45	-25.55	-0.464454266237171	0	14700,200	373	251
-25.45	-24.55	-0.0494419057607311	0	14700,200	374	251
-24.45	-23.55	-4.6303093864709	0	14700,200	375	251
-23.45	-22.55	-0.471945464079706	0	14700,200	376	251
-8.45	-7.55	-0.942392688590906	0	14700,200	391	265
-6.45	-5.55	-1.88103977826054	0	14700,200	393	266
-44.45	-43.55	-0.0824031762678852	0	14750,200	405	277
-42.45	-41.55	-0.113117087422279	0	14750,200	407	278
-38.45	-37.55	-0.0456963068394636	0	14750,200	411	281
-36.45	-35.55	-0.468948984942692	0	14750,200	413	282
-27.45	-26.55	-0.32511798636602	0	14750,200	422	290
-26.45	-25.55	-0.0539366244662522	0	14750,200	423	290
-24.45	-23.55	-0.0786575773466177	0	14750,200	425	291
-23.45	-22.55	-2.03685669338527	0	14750,200	426	291
-19.45	-18.55	-0.719904112667616	0	14750,200	430	294
-18.45	-17.55	-1.01131170874223	0	14750,200	431	294
-16.45	-15.55	-0.0666716607985617	0	14750,200	433	295
-9.45	-8.55	-0.5026593752341	0	14750,200	440	301
-8.45	-7.55	-1.20907933178515	0	14750,200	441	301
-7.45	-6.55	-2.69158738482283	0	14750,200	442	301
-6.45	-5.55	-1.94022024121657	0	14750,200	443	301
-5.45	-4.55	-3.6040152820436	0	14750,200	444	301
-0.45	0.45	-0.0786575773466177	0	14750,200	449	305
1.55	2.45	-0.687691961944715	0	14750,200	451	306
-44.45	-43.55	-0.0824031762678852	0	14750,250	454	308
-42.45	-41.55	-0.113117087422279	0	14750,250	456	309
-38.45	-37.55	-0.0456963068394636	0	14750,250	460	312
-36.45	-35.55	-0.468948984942692	0	14750,250	462	313
-27.45	-26.55	-0.32511798636602	0	14750,250	471	321
-26.45	-25.55	-0.0539366244662522	0	14750,250	472	321
-24.45	-23.55	-0.0786575773466177	0	14750,250	474	322
-23.45	-22.55	-2.03685669338527	0	14750,250	475	322
-19.45	-18.55	-0.719904112667616	0	14750,250	479	325
-18.45	-17.55	-1.01131170874223	0	14750,250	480	325
-16.45	-15.55	-0.0666716607985617	0	14750,250	482	326
-9.45	-8.55	-0.5026593752341	0	14750,250	489	332
-8.45	-7.55	-1.20907933178515	0	14750,250	490	332
-7.45	-6.55	-2.69158738482283	0	14750,250	491	332
-6.45	-5.55	-1.94022024121657	0	14750,250	492	332
-5.45	-4.55	-3.6040152820436	0	14750,250	493	332
-0.45	0.45	-0.0786575773466177	0	14750,250	498	336
1.55	2.45	-0.687691961944715	0	14750,250	500	337
-44.45	-43.55	-1.02030114615327	0	14800,250	504	340
-42.45	-41.55	-2.80919919095063	0	14800,250	506	341
-41.45	-40.55	-1.68776687392314	0	14800,250	507	341
-40.45	-39.55	-0.735635628136939	0	14800,250	508	341
-39.45	-38.55	-1.54543411491498	0	14800,250	509	341
-36.45	-35.55	-0.0374559892126751	0	14800,250	512	343
-32.45	-31.55	-0.606787025245337	0	14800,250	516	346
-31.45	-30.55	-0.519140010487677	0	14800,250	517	346
-27.45	-26.55	-0.217993857217769	0	14800,250	521	349
-24.45	-23.55	-1.76342797213274	0	14800,250	524	351
-23.45	-22.55	-2.32526781032287	0	14800,250	525	351
-22.45	-21.55	-0.565585437111394	0	14800,250	526	351
-20.45	-19.55	-1.18585661847329	0	14800,250	528	352
-19.45	-18.55	-2.43538841860814	0	14800,250	529	352
-18.45	-17.55	-2.82193422728294	0	14800,250	530	352
-17.45	-16.55	-0.371563412989737	0	14800,250	531	352
-15.45	-14.55	-0.264439283841486	0	14800,250	533	353
-13.45	-12.55	-1.35965240842011	0	14800,250	535	354
-12.45	-11.55	-1.52221140160312	0	14800,250	536	354
-8.45	-7.55	-1.15364446775039	0	14800,250	540	357
-6.45	-5.55	-2.68484530676455	0	14800,250	542	358
-5.45	-4.55	-0.546857442505057	0	14800,250	543	358
-4.45	-3.55	-1.97542887107649	0	14800,250	544	358
-3.45	-2.55	-2.31702749269608	0	14800,250	545	358
-0.45	0.45	-0.519140010487677	0	14800,250	548	360
1.55	2.45	-0.294404075211626	0	14800,250	550	361
3.55	4.45	-0.662221889280096	0	14800,250	552	362
-44.45	-43.55	-1.02030114615327	0	14800,300	555	364
-42.45	-41.55	-2.80919919095063	0	14800,300	557	365
-41.45	-40.55	-1.68776687392314	0	14800,300	558	365
-40.45	-39.55	-0.735635628136939	0	14800,300	559	365
-39.45	-38.55	-1.54543411491498	0	14800,300	560	365
-36.45	-35.55	-0.0374559892126751	0	14800,300	563	367
-32.45	-31.55	-0.606787025245337	0	14800,300	567	370
-31.45	-30.55	-0.519140010487677	0	14800,300	568	370
-27.45	-26.55	-0.217993857217769	0	14800,300	572	373
-24.45	-23.55	-1.76342797213274	0	14800,300	575	375
-23.45	-22.55	-2.32526781032287	0	14800,300	576	375
-22.45	-21.55	-0.565585437111394	0	14800,300	577	375
-20.45	-19.55	-1.18585661847329	0	14800,300	579	376
-19.45	-18.55	-2.43538841860814	0	14800,300	580	376
-18.45	-17.55	-2.82193422728294	0	14800,300	581	376
-17.45	-16.55	-0.371563412989737	0	14800,300	582	376
-15.45	-14.55	-0.264439283841486	0	14800,300	584	377
-13.45	-12.55	-1.35965240842011	0	14800,300	586	378
-12.45	-11.55	-1.52221140160312	0	14800,300	587	378
-8.45	-7.55	-1.15364446775039	0	14800,300	591	381
-6.45	-5.55	-2.68484530676455	0	14800,300	593	382
-5.45	-4.55	-0.546857442505057	0	14800,300	594	382
-4.45	-3.55	-1.97542887107649	0	14800,300	595	382
-3.45	-2.55	-2.31702749269608	0	14800,300	596	382
-0.45	0.45	-0.519140010487677	0	14800,300	599	384
1.55	2.45	-0.294404075211626	0	14800,300	601	385
3.55	4.45	-0.662221889280096	0	14800,300	603	386
-42.45	-41.55	-0.0374559892126751	0	14850,300	607	389
-41.45	-40.55	-1.20458461307963	0	14850,300	608	389
-40.45	-39.55	-3.9246385497041	0	14850,300	609	389
-38.45	-37.55	-0.0958873323844483	0	14850,300	611	390
-37.45	-36.55	-0.0187279946063376	0	14850,300	612	390
-36.45	-35.55	-0.694434040002997	0	14850,300	613	390
-28.45	-27.55	-0.916173496142033	0	14850,300	621	397
-26.45	-25.55	-0.461457787100157	0	14850,300	623	398
-25.45	-24.55	-0.865982470597048	0	14850,300	624	398
-24.45	-23.55	-0.45771218817889	0	14850,300	625	398
-23.45	-22.55	-2.33200988838115	0	14850,300	626	398
-22.45	-21.55	-0.747621544684995	0	14850,300	627	398
-21.45	-20.55	-0.246460409019402	0	14850,300	628	398
-20.45	-19.55	-1.07273953105102	0	14850,300	629	398
-19.45	-18.55	-0.837515918795415	0	14850,300	630	398
-18.45	-17.55	-1.31919994007042	0	14850,300	631	398
-17.45	-16.55	-0.328114465503034	0	14850,300	632	398
-16.45	-15.55	-0.712412914825081	0	14850,300	633	398
-15.45	-14.55	-1.6368267285939	0	14850,300	634	398
-14.45	-13.55	-1.06300097385572	0	14850,300	635	398
-13.45	-12.55	-0.920668214847554	0	14850,300	636	398
-12.45	-11.55	-0.0786575773466177	0	14850,300	637	398
-11.45	-10.55	-1.25327739905611	0	14850,300	638	398
-10.45	-9.55	-0.0471945464079706	0	14850,300	639	398
-9.45	-8.55	-0.134092441381377	0	14850,300	640	398
-8.45	-7.55	-0.5026593752341	0	14850,300	641	398
-7.45	-6.55	-3.42572477339127	0	14850,300	642	398
-6.45	-5.55	-2.91107948160911	0	14850,300	643	398
-5.45	-4.55	-1.91849576747322	0	14850,300	644	398
-4.45	-3.55	-0.716158513746348	0	14850,300	645	398
-3.45	-2.55	-2.1379878642595	0	14850,300	646	398
-0.45	0.45	-0.689939321297475	0	14850,300	649	400
0.55	1.45	-0.131095962244363	0	14850,300	650	400
2.55	3.45	-3.25792194171848	0	14850,300	652	401
-42.45	-41.55	-0.0374559892126751	0	14850,350	656	404
-41.45	-40.55	-1.20458461307963	0	14850,350	657	404
-40.45	-39.55	-3.9246385497041	0	14850,350	658	404
-38.45	-37.55	-0.0958873323844483	0	14850,350	660	405
-37.45	-36.55	-0.0187279946063376	0	14850,350	661	405
-36.45	-35.55	-0.694434040002997	0	14850,350	662	405
-28.45	-27.55	-0.916173496142033	0	14850,350	670	412
-26.45	-25.55	-0.461457787100157	0	14850,350	672	413
-25.45	-24.55	-0.865982470597048	0	14850,350	673	413
-24.45	-23.55	-0.45771218817889	0	14850,350	674	413
-23.45	-22.55	-2.33200988838115	0	14850,350	675	413
-22.45	-21.55	-0.747621544684995	0	14850,350	676	413
-21.45	-20.55	-0.246460409019402	0	14850,350	677	413
-20.45	-19.55	-1.07273953105102	0	14850,350	678	413
-19.45	-18.55	-0.837515918795415	0	14850,350	679	413
-18.45	-17.55	-1.31919994007042	0	14850,350	680	413
-17.45	-16.55	-0.328114465503034	0	14850,350	681	413
-16.45	-15.55	-0.712412914825081	0	14850,350	682	413
-15.45	-14.55	-1.6368267285939	0	14850,350	683	413
-14.45	-13.55	-1.06300097385572	0	14850,350	684	413
-13.45	-12.55	-0.920668214847554	0	14850,350	685	413
-12.45	-11.55	-0.0786575773466177	0	14850,350	686	413
-11.45	-10.55	-1.25327739905611	0	14850,350	687	413
-10.45	-9.55	-0.0471945464079706	0	14850,350	688	413
-9.45	-8.55	-0.134092441381377	0	14850,350	689	413
-8.45	-7.55	-0.5026593752341	0	14850,350	690	413
-7.45	-6.55	-3.42572477339127	0	14850,350	691	413
-6.45	-5.55	-2.91107948160911	0	14850,350	692	413
-5.45	-4.55	-1.91849576747322	0	14850,350	693	413
-4.45	-3.55	-0.716158513746348	0	14850,350	694	413
