fill	x	y	xmin	xmax	ymin	ymax
#101010	0	0	-0.125	0.125	-2.5	2.5
#000000	0.25	0	0.125	0.375	-2.5	2.5
#151515	0.5	0	0.375	0.625	-2.5	2.5
#171717	-0.5	0	-0.625	-0.375	-2.5	2.5
#0C0C0C	-0.25	0	-0.375	-0.125	-2.5	2.5
#161616	-0.75	0	-0.875	-0.625	-2.5	2.5
#262626	-1.25	0	-1.375	-1.125	-2.5	2.5
#191919	0.75	0	0.625	0.875	-2.5	2.5
#252525	-1	0	-1.125	-0.875	-2.5	2.5
#191919	-1.75	0	-1.875	-1.625	-2.5	2.5
#1A1A1A	1	0	0.875	1.125	-2.5	2.5
#2D2D2D	-2.5	0	-2.625	-2.375	-2.5	2.5
#2F2F2F	1.25	0	1.125	1.375	-2.5	2.5
#636363	2.5	0	2.375	2.625	-2.5	2.5
#8A8A8A	-4.5	0	-4.625	-4.375	-2.5	2.5
#343434	-1.5	0	-1.625	-1.375	-2.5	2.5
#2C2C2C	1.5	0	1.375	1.625	-2.5	2.5
#1A1A1A	2	0	1.875	2.125	-2.5	2.5
#3A3A3A	1.75	0	1.625	1.875	-2.5	2.5
#4F4F4F	-2	0	-2.125	-1.875	-2.5	2.5
#585858	2.25	0	2.125	2.375	-2.5	2.5
#575757	3.75	0	3.625	3.875	-2.5	2.5
#3E3E3E	-3	0	-3.125	-2.875	-2.5	2.5
#585858	-2.25	0	-2.375	-2.125	-2.5	2.5
#4F4F4F	-3.5	0	-3.625	-3.375	-2.5	2.5
#2D2D2D	2.75	0	2.625	2.875	-2.5	2.5
#636363	4	0	3.875	4.125	-2.5	2.5
#404040	3.25	0	3.125	3.375	-2.5	2.5
#6C6C6C	-4	0	-4.125	-3.875	-2.5	2.5
#707070	0.75	5	0.625	0.875	2.5	7.5
#959595	2.5	5	2.375	2.625	2.5	7.5
#8A8A8A	-1.5	5	-1.625	-1.375	2.5	7.5
#7D7D7D	-4.25	0	-4.375	-4.125	-2.5	2.5
#9B9B9B	-4.5	5	-4.625	-4.375	2.5	7.5
#5D5D5D	-3.75	0	-3.875	-3.625	-2.5	2.5
#838383	1.5	5	1.375	1.625	2.5	7.5
#909090	4.5	5	4.375	4.625	2.5	7.5
#8A8A8A	-2	5	-2.125	-1.875	2.5	7.5
#989898	-2.5	5	-2.625	-2.375	2.5	7.5
#9A9A9A	4.75	5	4.625	4.875	2.5	7.5
#878787	-1.75	5	-1.875	-1.625	2.5	7.5
#AAAAAA	-2.75	5	-2.875	-2.625	2.5	7.5
#707070	3.5	0	3.375	3.625	-2.5	2.5
#C3C3C3	-3	5	-3.125	-2.875	2.5	7.5
#6E6E6E	4.25	0	4.125	4.375	-2.5	2.5
#707070	-2.75	0	-2.875	-2.625	-2.5	2.5
#A1A1A1	4.5	0	4.375	4.625	-2.5	2.5
#838383	-1.25	5	-1.375	-1.125	2.5	7.5
#7A7A7A	-1	5	-1.125	-0.875	2.5	7.5
#757575	-0.75	5	-0.875	-0.625	2.5	7.5
#878787	2	5	1.875	2.125	2.5	7.5
#A1A1A1	2.75	5	2.625	2.875	2.5	7.5
#7B7B7B	3	0	2.875	3.125	-2.5	2.5
#828282	1.75	5	1.625	1.875	2.5	7.5
#9A9A9A	3.25	5	3.125	3.375	2.5	7.5
#939393	2.25	5	2.125	2.375	2.5	7.5
#B1B1B1	3.5	5	3.375	3.625	2.5	7.5
#898989	-2.25	5	-2.375	-2.125	2.5	7.5
#7D7D7D	-0.5	5	-0.625	-0.375	2.5	7.5
#828282	1.25	5	1.125	1.375	2.5	7.5
#9A9A9A	-3.25	5	-3.375	-3.125	2.5	7.5
#DEDEDE	5.25	5	5.125	5.375	2.5	7.5
#C9C9C9	3	5	2.875	3.125	2.5	7.5
#7C7C7C	1	5	0.875	1.125	2.5	7.5
#BCBCBC	5	5	4.875	5.125	2.5	7.5
#9D9D9D	-4.75	5	-4.875	-4.625	2.5	7.5
#787878	0.5	5	0.375	0.625	2.5	7.5
#C7C7C7	-1.5	15	-1.625	-1.375	12.5	17.5
#A5A5A5	1	10	0.875	1.125	7.5	12.5
#A5A5A5	0.25	5	0.125	0.375	2.5	7.5
#A8A8A8	-0.75	10	-0.875	-0.625	7.5	12.5
#A4A4A4	-1	10	-1.125	-0.875	7.5	12.5
#CCCCCC	1.25	15	1.125	1.375	12.5	17.5
#A2A2A2	0.75	10	0.625	0.875	7.5	12.5
#C7C7C7	1.5	10	1.375	1.625	7.5	12.5
#D1D1D1	0.5	10	0.375	0.625	7.5	12.5
#A4A4A4	-0.25	5	-0.375	-0.125	2.5	7.5
#C5C5C5	-1	15	-1.125	-0.875	12.5	17.5
#BCBCBC	-5	5	-5.125	-4.875	2.5	7.5
#B7B7B7	1.25	10	1.125	1.375	7.5	12.5
#C7C7C7	1.75	10	1.625	1.875	7.5	12.5
#D5D5D5	1.5	15	1.375	1.625	12.5	17.5
#EFEFEF	2	10	1.875	2.125	7.5	12.5
#D9D9D9	1.75	20	1.625	1.875	17.5	22.5
#CCCCCC	-1.25	20	-1.375	-1.125	17.5	22.5
#D1D1D1	-1	20	-1.125	-0.875	17.5	22.5
#EFEFEF	2	25	1.875	2.125	22.5	27.5
#EFEFEF	2	15	1.875	2.125	12.5	17.5
#FFFFFF	4	5	3.875	4.125	2.5	7.5
#FFFFFF	2	30	1.875	2.125	27.5	32.5
#D5D5D5	1.75	15	1.625	1.875	12.5	17.5
#BBBBBB	-1.5	10	-1.625	-1.375	7.5	12.5
#C7C7C7	-3.5	5	-3.625	-3.375	2.5	7.5
#FFFFFF	-5.25	5	-5.375	-5.125	2.5	7.5
#D5D5D5	-1.25	25	-1.375	-1.125	22.5	27.5
#EFEFEF	-5.5	5	-5.625	-5.375	2.5	7.5
#EFEFEF	2.25	10	2.125	2.375	7.5	12.5
#CCCCCC	-1.75	10	-1.875	-1.625	7.5	12.5
#DEDEDE	-3.75	5	-3.875	-3.625	2.5	7.5
#E5E5E5	-2	15	-2.125	-1.875	12.5	17.5
#FFFFFF	3.75	5	3.625	3.875	2.5	7.5
#B4B4B4	-1.25	10	-1.375	-1.125	7.5	12.5
#BEBEBE	-1.25	15	-1.375	-1.125	12.5	17.5
#C0C0C0	1	15	0.875	1.125	12.5	17.5
#FFFFFF	-2.5	10	-2.625	-2.375	7.5	12.5
#E5E5E5	-1.75	15	-1.875	-1.625	12.5	17.5
#D5D5D5	-1.75	20	-1.875	-1.625	17.5	22.5
#BEBEBE	-0.5	10	-0.625	-0.375	7.5	12.5
#DEDEDE	-1.5	20	-1.625	-1.375	17.5	22.5
#D5D5D5	1	20	0.875	1.125	17.5	22.5
#EFEFEF	1.25	20	1.125	1.375	17.5	22.5
#FFFFFF	1.25	25	1.125	1.375	22.5	27.5
#EFEFEF	-2	25	-2.125	-1.875	22.5	27.5
#EFEFEF	-1.75	25	-1.875	-1.625	22.5	27.5
#D9D9D9	-0.75	15	-0.875	-0.625	12.5	17.5
#FFFFFF	-2	10	-2.125	-1.875	7.5	12.5
#EFEFEF	2	20	1.875	2.125	17.5	22.5
#E5E5E5	0.75	15	0.625	0.875	12.5	17.5
#FFFFFF	1.5	25	1.375	1.625	22.5	27.5
#EFEFEF	-1.25	30	-1.375	-1.125	27.5	32.5
#FFFFFF	-1.5	35	-1.625	-1.375	32.5	37.5
#DEDEDE	1.5	20	1.375	1.625	17.5	22.5
#FFFFFF	-1.75	45	-1.875	-1.625	42.5	47.5
#FFFFFF	2	35	1.875	2.125	32.5	37.5
#FFFFFF	-2.5	35	-2.625	-2.375	32.5	37.5
#FFFFFF	-2.25	10	-2.375	-2.125	7.5	12.5
#FFFFFF	-1.75	30	-1.875	-1.625	27.5	32.5
#FFFFFF	-1.5	25	-1.625	-1.375	22.5	27.5
#FFFFFF	1	25	0.875	1.125	22.5	27.5
