x	y	clickSelects
-0.00481871826633018	-1.42204059984827	219
0.10968776569782	-1.04364907877655	2703
0.00184410786432032	-1.41956745340854	25
0.11278537546825	-1.03994844703773	16
0.10891304203814	-1.04718368620798	80
-0.0146440166029	-1.44300661670968	440
-0.00419538648658957	-1.42076881801146	16
0.10968776569782	-1.04364907877655	46
-0.0116722647506702	-1.43170975999295	216
0.11492653828382	-1.03200531364132	536
-0.0101116942727897	-1.42727419488984	17
-0.00404262991335003	-1.424672689251	2
-0.00264443711493989	-1.41823936863878	484
-0.0115176693047703	-1.43981906076959	60
-0.0116722647506702	-1.43170975999295	11
0.12072800151596	-1.02571767983545	1596
-0.0087070053357996	-1.42830246486866	154
0.10675848659602	-1.05708953556068	718
